date_x,score,genre,status,orig_lang,budget_x,revenue,country,names
04/22/2006 ,73.0,"Crime, Drama", Released, English,1517792.0,3154346.0,AU,Green Street Hooligans
12/03/2019 ,81.0,"Animation, Fantasy, Adventure, Action, Family", Released, English,203000000.0,667583138.8,AU,How to Train Your Dragon: Homecoming
08/21/2015 ,59.0,Horror, Released, English,10000000.0,54104225.0,GB,Sinister 2
11/17/2005 ,75.0,"Romance, Fantasy, Animation", Released, English,30000000.0,114770654.0,AU,Corpse Bride
12/17/2008 ,56.0,"Drama, Science Fiction, Thriller", Released, English,80000000.0,237370350.0,AU,The Day the Earth Stood Still
08/01/2015 ,71.0,"Family, Music, Adventure, Comedy, Fantasy, TV Movie", Released, English,124200000.0,464769609.6,AU,Descendants
10/17/2019 ,70.0,"Comedy, Horror", Released, English,48000000.0,125213018.0,AU,Zombieland: Double Tap
10/29/1998 ,61.0,"Adventure, Animation, Comedy, Family", Released, English,60000000.0,152457863.0,AU,Antz
08/13/1999 ,63.0,"Fantasy, Family", Released, English,3000000.0,0.0,AU,Alice in Wonderland
06/16/2005 ,69.0,"Family, Animation, Adventure, Comedy", Released, English,75000000.0,556559566.0,AU,Madagascar
03/27/2003 ,61.0,"Action, Crime, Drama", Released, English,25000000.0,56434942.0,AU,Cradle 2 the Grave
05/26/1994 ,68.0,"Thriller, Crime, Romance, Drama", Released, English,2500000.0,257720413.2,AU,The Last Seduction
10/16/1998 ,60.0,"Comedy, Horror", Released, English,25000000.0,50692188.0,US,Bride of Chucky
04/07/2023 ,0.0,Documentary, Released, No Language,241940000.0,175269998.8,GB,Grenfell
04/07/2023 ,0.0,, Released, Marathi,167540000.0,175269998.8,IN,Circuitt
05/21/1992 ,75.0,"Comedy, Crime", Released, English,11000000.0,52929168.0,AU,My Cousin Vinny
09/06/1984 ,63.0,"Horror, Thriller, Science Fiction", Released, English,15000000.0,15136870.0,AU,Firestarter
06/18/1999 ,68.0,"Comedy, Drama, Romance", Released," Spanish, Castilian",80600000.0,569018789.2,MX,"Sex, Shame & Tears"
11/25/2009 ,64.0,"Fantasy, Action, Science Fiction", Released, English,50000000.0,1250617.0,AU,Outlander
06/04/2015 ,64.0,"Romance, Thriller", Released," Dutch, Flemish",77400000.0,527322591.6,NL,Obsession
04/25/2012 ,77.0,"Science Fiction, Action, Adventure", Released, English,60000000.0,48585416.0,AU,The Avengers
08/25/2021 ,81.0,Music, Released, Japanese,180000000.0,678909900.8,JP,Kimetsu Orchestra Concert
06/02/2017 ,35.0,"Adventure, Science Fiction", Released, English,49770000.0,329856760.8,TW,Stasis
07/03/2008 ,63.0,"Fantasy, Action", Released, English,150000000.0,624234272.0,AU,Hancock
11/12/2021 ,72.0,"Animation, Drama, Mystery, Fantasy", Released, Japanese,107200000.0,632203108.6,JP,Summer Ghost
10/21/1992 ,63.0,"Action, Thriller", Released, English,35000000.0,156563139.0,AU,Under Siege
03/15/2023 ,70.0,"Drama, Romance", Released, Korean,62200000.0,606036971.0,KR,Soulmate
12/12/2013 ,68.0,"Drama, Crime", Released, English,40000000.0,257858943.0,AU,American Hustle
03/21/2002 ,73.0,"Animation, Comedy, Family, Adventure", Released, English,65000000.0,386116343.0,AU,Ice Age
12/18/2020 ,61.0,"Action, Drama, Thriller", Released," Spanish, Castilian",35000000.0,83109359.0,ES,Sky High
12/20/1974 ,79.0,"Crime, Drama, Mystery, Thriller", Released, English,6000000.0,23169837.0,AU,Chinatown
07/12/2021 ,75.0,"Animation, Mystery, Action, Crime", Released, English,141000000.0,937353330.4,AU,"Batman: The Long Halloween, Part One"
01/20/2013 ,53.0,"Comedy, Horror", Released, English,3420000.0,9195.0,US,Ghost Team One
10/17/2019 ,73.0,"Family, Fantasy, Adventure, Action", Released, English,185000000.0,489181357.0,AU,Maleficent: Mistress of Evil
07/11/2007 ,77.0,"Adventure, Fantasy, Mystery", Released, English,150000000.0,939619849.0,AU,Harry Potter and the Order of the Phoenix
12/25/2021 ,74.0,Drama, Released, English,902001.4,25000000.0,US,American Underdog
11/10/2019 ,58.0,Romance, Released, Korean,85100000.0,292263719.2,KR,Swingers Party with My Friend
02/18/2021 ,74.0,Drama, Released, English,2000000.0,15474659.0,AU,Minari
04/01/2021 ,70.0,"Thriller, History, Drama, Action", Released, English,57080000.0,26000000.0,AU,The Courier
08/09/2018 ,64.0,"Action, Comedy", Released, English,40000000.0,78998245.0,AU,The Spy Who Dumped Me
07/28/2011 ,66.0,"Action, Thriller, Adventure", Released, English,30000000.0,65343694.0,AU,Hanna
04/11/2017 ,60.0,"Drama, Romance", Released, Korean,140200000.0,132578310.8,KR,Chained - The Seduction of Two Women
06/24/2011 ,62.0,"Romance, Adventure, Action, History", Released, English,25000000.0,5297411.0,AU,Ironclad
02/04/2004 ,68.0,"Western, Adventure, Action", Released, English,78000000.0,108086731.0,AU,Hidalgo
08/18/2015 ,70.0,"Animation, Action, Adventure, Family, Comedy", Released, English,122800000.0,418584467.0,US,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!
09/11/1962 ,74.0,"Drama, Comedy, Romance", Released, English,55000000.0,1147784.0,GB,Lolita
03/12/2020 ,68.0,"Action, Science Fiction", Released, English,45000000.0,37163054.0,AU,Bloodshot
07/08/2004 ,79.0,"Adventure, Animation, Fantasy", Released, Japanese,1000000.0,3301446.0,AU,Nausicaä of the Valley of the Wind
03/17/1977 ,78.0,"Drama, Romance", Released, English,1000000.0,225000000.0,AU,Rocky
06/10/2020 ,40.0,"Drama, Romance", Released, Korean,101800000.0,567601271.2,KR,Sister-in-law's Taste
12/19/2012 ,60.0,"Horror, Thriller", Released, English,14000000.0,82925064.0,AU,The Possession
08/22/2019 ,80.0,"Animation, Drama, Fantasy, Romance", Released, Japanese,27610000.0,186965409.0,AU,Weathering with You
10/18/2016 ,71.0,"Drama, Romance", Released, English,20000000.0,22281732.0,AU,The Light Between Oceans
05/26/2016 ,66.0,"Adventure, Family, Fantasy", Released, English,170000000.0,276928112.0,AU,Alice Through the Looking Glass
03/30/2022 ,64.0,"Comedy, Drama", Released," Spanish, Castilian",115500000.0,365470598.0,AR,All Hail
04/07/1995 ,51.0,"Family, Adventure, Action, Comedy", Released, English,4140000.0,413479.0,US,3 Ninjas Knuckle Up
09/01/2016 ,43.0,Romance, Released, Korean,139800000.0,558017045.2,KR,Mom's Friend 2
08/28/2010 ,59.0,"Drama, Romance, Thriller", Released, Japanese,119100000.0,298947444.2,JP,Flower & Snake 3
12/16/2010 ,69.0,"Drama, Romance", Released, English,1000000.0,16566240.0,AU,Blue Valentine
09/07/2022 ,72.0,Drama, Released, French,26848000.0,3492269.0,FR,Revoir Paris
11/10/2022 ,63.0,"Romance, Comedy, Family", Released, English,119800000.0,729856053.0,US,Falling for Christmas
04/05/1951 ,68.0,"Drama, Horror, Science Fiction", Released, English,113000000.0,378013695.8,US,The Thing from Another World
04/12/2017 ,69.0,"Action, Crime, Thriller", Released, English,250000000.0,1236703796.0,AU,The Fate of the Furious
06/02/2005 ,55.0,"Horror, Comedy", Released, English,35000000.0,25114901.0,AU,Cursed
09/20/2001 ,70.0,"Animation, Family, Adventure, Science Fiction", Released, English,90000000.0,186049020.0,AU,Atlantis: The Lost Empire
10/07/2011 ,48.0,"Drama, Horror, Crime", Released, English,148800000.0,904907413.0,US,The Human Centipede 2 (Full Sequence)
09/14/2006 ,55.0,"Animation, Comedy, Family, Adventure", Released, English,60000000.0,147985373.0,AU,Garfield: A Tail of Two Kitties
10/06/2016 ,68.0,"Drama, Action", Released, English,156000000.0,122359309.0,AU,Deepwater Horizon
10/06/2015 ,62.0,"Horror, Mystery", Released, English,134000000.0,492292832.2,US,Last Shift
08/25/1989 ,61.0,"Crime, Thriller, Action", Released, English,128800000.0,381292886.6,US,The Package
01/17/2019 ,66.0,"Drama, History", Released, English,25000000.0,48481754.0,AU,Mary Queen of Scots
03/14/1981 ,69.0,"Animation, Science Fiction, War", Released, Japanese,99600000.0,451280994.6,JP,Mobile Suit Gundam I
04/28/2006 ,60.0,"Comedy, Romance", Released, English,500000.0,745327.0,US,Another Gay Movie
07/17/1997 ,67.0,"Action, Thriller, Crime", Released, English,80000000.0,224117573.0,AU,Con Air
03/10/2022 ,59.0,Comedy, Released," Spanish, Castilian",135159000.0,234980052.8,MX,40 Years Young
06/09/2017 ,65.0,"Drama, Comedy", Released," Spanish, Castilian",5000000.0,249204.0,ES,Skins
06/05/1929 ,75.0,Fantasy, Released, French,80800000.0,517852458.4,FR,Un Chien Andalou
09/07/2018 ,63.0,"Comedy, Drama, Romance", Released, English,100760000.0,558095583.4,AU,Sierra Burgess Is a Loser
07/22/2010 ,59.0,"Comedy, Drama, Romance", Released, English,20026068.0,6344112.0,AU,Greenberg
04/09/1998 ,60.0,"Adventure, Fantasy, Action, Comedy, Family", Released, English,29000000.0,54045832.0,AU,The Borrowers
03/20/2014 ,46.0,Horror, Released, English,7000000.0,36146087.0,AU,Devil's Due
11/08/1996 ,67.0,"Horror, Drama, Fantasy", Released, English,15000000.0,55669466.0,AU,The Craft
06/11/1970 ,68.0,Western, Released, English,1800000.0,6800000.0,AU,Hang 'em High
09/26/2018 ,71.0,Comedy, Released, English,947000.0,134072628.2,AU,The Producers
12/18/2015 ,46.0,"Action, Thriller", Released, English,65000000.0,0.0,US,Extraction
01/16/1997 ,57.0,"Science Fiction, Action, Drama, Thriller", Released, English,55000000.0,60209334.0,AU,Chain Reaction
04/16/2010 ,69.0,"Drama, Family", Released, English,12500000.0,3931367.0,US,The Perfect Game
09/25/1999 ,61.0,"Action, Drama, Romance", Released, English,75000000.0,219519367.0,US,Inferno
05/04/1984 ,67.0,"Action, Drama, History", Released, English,25000000.0,8613462.0,US,The Bounty
01/24/2008 ,66.0,"Comedy, Music, Drama", Released, English,35000000.0,20606053.0,AU,Walk Hard: The Dewey Cox Story
09/28/2004 ,73.0,"Adventure, Drama, Action", Released, Chinese,12000000.0,92863945.0,AU,House of Flying Daggers
09/29/2016 ,64.0,"Adventure, Action, Western", Released, English,90000000.0,162122642.0,AU,The Magnificent Seven
08/23/2013 ,63.0,"Science Fiction, Horror, Thriller", Released, English,3000000.0,91266581.0,AU,The Purge
12/24/1981 ,74.0,"Adventure, Action, Thriller, Science Fiction", Released, English,2000000.0,24600832.0,AU,Mad Max 2
08/21/1981 ,69.0,"Action, Adventure, Fantasy, Romance", Released, English,15000000.0,44400000.0,AU,Clash of the Titans
12/21/2017 ,74.0,Drama, Released, English,2000000.0,11275645.0,AU,The Florida Project
08/08/2013 ,54.0,"Comedy, Crime", Released, English,94700000.0,140288308.8,AU,Gambit
10/31/2021 ,62.0,, Released, German,107200000.0,356755849.0,DE,Phantastische Harry Potter Momente - Das große SAT.1 Spezial
01/15/2021 ,64.0,"Thriller, Action, Science Fiction", Released, English,94800000.0,250162022.0,AU,Outside the Wire
12/26/1996 ,68.0,"Drama, Romance", Released, English,14500000.0,147298761.0,AU,Romeo + Juliet
10/06/2020 ,79.0,"Family, Animation, Mystery, Comedy", Released, English,132000000.0,483699451.4,US,"Happy Halloween, Scooby-Doo!"
04/21/2023 ,0.0,"Action, Drama, War", Post Production, English,55000000.0,1240261.6,US,Guy Ritchie's The Covenant
12/09/2000 ,53.0,"Fantasy, Drama, History", Released, English,84600000.0,862758779.2,DE,The Apocalypse
03/30/2006 ,74.0,"Crime, Drama, Thriller", Released, English,50000000.0,185798265.0,AU,Inside Man
09/25/1968 ,74.0,"Drama, Romance", Released, English,4340001.4,38901218.0,US,Romeo and Juliet
07/30/2011 ,73.0,"Thriller, Animation, Action, Comedy, Horror, Mystery", Released, Japanese,1545000.0,9100000.0,JP,Naruto Shippuden the Movie: Blood Prison
05/05/2022 ,53.0,"Drama, Western, Thriller", Released, English,103800000.0,1018535083.8,AU,The Drover's Wife: The Legend of Molly Johnson
04/01/2021 ,69.0,"Comedy, Family, Animation", Released, English,50000000.0,136536687.0,AU,Tom & Jerry
02/13/1997 ,74.0,"Crime, Horror, Mystery", Released, English,24000000.0,138874789.0,AU,Scream
12/02/2021 ,62.0,"Crime, Thriller, Drama", Released, English,8020689.0,4546332.0,AU,The Card Counter
04/12/2015 ,55.0,"Animation, Drama, Thriller", Released, Japanese,86100000.0,488100778.0,JP,The Labyrinth of Grisaia
08/05/1960 ,58.0,Horror, Released, English,70740000.0,431298841.2,US,13 Ghosts
12/15/1990 ,73.0,"Crime, Drama, Romance", Released, Cantonese,25937792.0,141864.0,HK,Days of Being Wild
12/16/2022 ,56.0,Horror, Released, English,20000000.0,108938817.2,US,Lullaby
12/19/2014 ,62.0,"Comedy, Drama, Family", Released, English,65000000.0,139829625.0,US,Annie
07/23/2015 ,64.0,"Comedy, Fantasy, Adventure", Released, Chinese,28933400.0,387053506.0,AU,Monster Hunt
02/15/2019 ,56.0,"Family, Action, Adventure, Comedy, TV Movie", Released, English,114200000.0,590920307.4,US,Kim Possible
01/18/2019 ,69.0,Documentary, Released, English,111600000.0,767228967.6,US,Fyre
01/14/2022 ,62.0,"Thriller, Crime, Action", Released, English,15240689.0,6807158.0,AU,Copshop
12/25/1999 ,72.0,"Thriller, Crime, Drama", Released, English,40000000.0,128792130.0,US,The Talented Mr. Ripley
12/04/2014 ,62.0,"Family, Comedy", Released, English,28000000.0,100654149.0,AU,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
12/19/2022 ,65.0,Comedy, Released, Italian,100000000.0,246367071.0,IT,The Price of Family
02/24/2011 ,62.0,"Action, Thriller, Science Fiction, Adventure", Released, English,50000000.0,149878437.0,AU,I Am Number Four
11/02/2000 ,76.0,"Drama, Comedy, Music", Released, English,5000000.0,109252972.0,AU,Billy Elliot
11/26/1975 ,80.0,"Drama, Romance, War", Released, English,11000000.0,20198512.0,GB,Barry Lyndon
03/02/2022 ,62.0,Drama, Released, French,110800000.0,408974526.0,FR,Nobody's Hero
02/26/2015 ,66.0,"Crime, Drama, Thriller", Released, English,20000000.0,8869722.0,AU,A Most Violent Year
08/04/2010 ,68.0,"Drama, Romance", Released, English,30000000.0,165889117.0,AU,Step Up 3D
06/10/2021 ,84.0,"Animation, Drama, Romance", Released, Japanese,127200000.0,774537322.2,AU,"Josee, the Tiger and the Fish"
08/23/2019 ,66.0,"Animation, Action, Adventure, Family, Fantasy, Romance", Released, Japanese,103000000.0,395805039.2,JP,NiNoKuni
05/14/2020 ,10.0,Romance, Released, Korean,201940000.0,38157314.0,KR,Wife for Rent
03/10/2023 ,68.0,"Comedy, Drama", Released, Portuguese,103040000.0,412503777.6,MX,Have a Nice Day!
01/01/2022 ,66.0,"Drama, Crime, History", Released, English,75000000.0,147474138.0,AU,House of Gucci
03/23/1978 ,64.0,"Drama, Action, Thriller", Released, Cantonese,850000.0,211802400.4,HK,Game of Death
10/30/1987 ,69.0,"Horror, Science Fiction, Thriller", Released, English,5000000.0,9747988.0,US,The Hidden
01/26/2017 ,74.0,Drama, Released, English,1500000.0,64895106.0,AU,Moonlight
10/23/2014 ,75.0,"War, Drama, Action", Released, English,80000000.0,210315681.0,AU,Fury
06/24/2022 ,66.0,"Action, Adventure, Comedy", Released, English,75000000.0,416154234.2,US,The Man from Toronto
02/25/2010 ,57.0,"Action, Crime, Drama, Thriller, Mystery", Released, English,20000000.0,23661038.0,AU,Armored
01/21/2019 ,77.0,"Adventure, Family, TV Movie", Released, English,132600000.0,493834098.0,US,Bixler High Private Eye
06/10/2004 ,60.0,"Action, Drama, Romance, Thriller", Released, Thai,123200000.0,435195464.2,TH,The Sin
06/24/2015 ,37.0,Horror, Released, English,1470000.0,16184.0,AU,The Human Centipede 3 (Final Sequence)
07/26/2017 ,64.0,"Adventure, Comedy, Family, Animation", Released, French,87800000.0,328664924.4,FR,The Jungle Bunch
01/09/2009 ,61.0,"Comedy, Romance, Drama", Released, English,5.0,1.0,AU,Sex and Death 101
08/06/2021 ,75.0,"Drama, Romance", Released, English,515001.4,1451974.0,GB,The Last Letter from Your Lover
11/19/2020 ,84.0,"Romance, Comedy", Released, English,171600000.0,1139752081.4,US,Gabriel's Inferno: Part III
08/08/2019 ,0.0,, Released, Chinese,167540000.0,175269998.8,CN,大学生出差服务
04/06/1960 ,63.0,"Romance, Western", Released, English,5000000.0,163735760.2,US,The Unforgiven
12/06/2022 ,46.0,"Horror, Thriller", Released, English,94000000.0,437537244.8,US,Deinfluencer
12/14/1984 ,80.0,"Crime, Drama", Released, English,910000.0,9600000.0,AU,On the Waterfront
08/28/1974 ,59.0,"Drama, Romance", Released, French,86400000.0,570633320.6,FR,Immoral Tales
10/11/2019 ,71.0,"Animation, Romance", Released, Japanese,29606012.8,4736031.0,JP,Her Blue Sky
05/24/2022 ,71.0,"Animation, Action, Family, Comedy, Science Fiction", Released, English,190000000.0,382903175.2,US,Sonic Drone Home
11/22/2007 ,62.0,Horror, Released, English,325000.0,70274000.0,AU,Halloween
12/23/2021 ,67.0,"Fantasy, Adventure, Comedy", Released, Russian,7000000.0,29694624.0,RU,The Last Warrior: A Messenger of Darkness
06/24/2022 ,56.0,"Thriller, Crime, Drama", Released, Tagalog,79800000.0,328493331.8,PH,Virgin Forest
02/12/2021 ,72.0,"Fantasy, Action, Adventure, Drama", Released, Chinese,26548000.0,150123320.0,CN,A Writer's Odyssey
12/01/1948 ,77.0,"War, Drama, History", Released, Italian,129460000.0,713462580.8,IT,"Germany, Year Zero"
10/18/2022 ,79.0,"Animation, Action, Science Fiction", Released, English,148000000.0,1180818577.6,US,Batman and Superman: Battle of the Super Sons
06/27/2018 ,78.0,"Action, Mystery, Science Fiction", Released, Korean,5500000.0,24340302.0,KR,The Witch: Part 1. The Subversion
06/20/1991 ,57.0,"Action, Adventure, Comedy", Released, English,65000000.0,17218916.0,AU,Hudson Hawk
12/10/2021 ,60.0,"Crime, Action", Released, English,102600000.0,208453066.2,US,American Sicario
09/02/2015 ,56.0,Romance, Released, Korean,80300000.0,176682291.4,KR,Taste 2
05/04/2012 ,66.0,"Romance, Drama", Released," Spanish, Castilian",113000000.0,735949885.8,ES,The Sex Of The Angels
09/14/2013 ,72.0,"Comedy, Animation, Drama, Romance", Released, Japanese,103600000.0,573527926.0,JP,"Love, Chunibyo & Other Delusions! Rikka Version"
04/25/2019 ,58.0,"Horror, Science Fiction, Comedy, TV Movie", Released, English,150400000.0,508177168.2,US,Critters Attack!
10/05/2016 ,64.0,Comedy, Released, English,90544000.0,519948264.6,AU,Good Kids
02/20/2020 ,60.0,"Horror, Mystery, Thriller", Released, English,10000000.0,18968326.0,AU,Brahms: The Boy II
02/23/2006 ,72.0,"Drama, Thriller, Crime", Released, English,32000000.0,61477797.0,AU,A History of Violence
12/22/2017 ,59.0,"Action, Science Fiction, Thriller", Released, Chinese,65000000.0,162758601.0,CN,Bleeding Steel
11/21/2012 ,60.0,"Thriller, Drama, Mystery", Released, Tagalog,22361.0,31307.0,PH,Rigodon
01/07/2011 ,80.0,"Romance, Drama", Released, English,14000000.0,4294635.0,AU,Flipped
12/26/2015 ,63.0,"Adventure, Horror, Comedy", Released, English,58000000.0,158952243.0,AU,Goosebumps
08/24/2018 ,73.0,Drama, Released, English,13500000.0,53292989.0,US,Papillon
12/26/1987 ,45.0,"Action, Adventure, Science Fiction", Released, English,17000000.0,36700000.0,AU,Superman IV: The Quest for Peace
10/22/2015 ,70.0,"Comedy, Drama, Romance", Released, English,4500000.0,18019834.0,AU,The Lobster
07/06/2019 ,59.0,"Thriller, TV Movie", Released, English,147400000.0,488588497.4,US,A Model Kidnapping
03/15/2018 ,56.0,"Animation, Family, Fantasy, Comedy, Adventure, Mystery", Released, English,59000000.0,97459106.0,AU,Sherlock Gnomes
10/04/2012 ,63.0,"Action, Crime, Thriller", Released, English,45000000.0,377807404.0,AU,Taken 2
09/17/2020 ,64.0,"Family, Fantasy, Drama", Released, English,45725000.0,889816.0,AU,The Secret Garden
03/09/2018 ,66.0,Documentary, Released, English,99000000.0,263932136.0,US,Take Your Pills
08/25/2015 ,60.0,"Horror, Fantasy, Action, Science Fiction", Released, Japanese,89940000.0,677005035.0,AU,Attack on Titan
01/28/2022 ,64.0,Crime, Released, English,96800000.0,262024051.2,US,Clean
12/06/1945 ,63.0,"Animation, Family, Music", Released, English,142000000.0,400881081.0,AU,The Three Caballeros
03/06/2013 ,59.0,"Thriller, Crime, Drama", Released, English,35000000.0,37114977.0,AU,Broken City
05/08/2015 ,59.0,"Comedy, Romance", Released, English,24598700.6,1323415.0,US,Playing It Cool
09/13/2006 ,70.0,"Drama, History", Released, English,40000000.0,58501127.0,AU,Invincible
02/21/2013 ,55.0,"Comedy, Romance", Released, English,8659000.0,29128433.0,AU,I Give It a Year
04/13/2005 ,78.0,"Family, Comedy, Animation, Adventure", Released, Japanese,132400000.0,663389709.0,AU,Porco Rosso
08/31/2020 ,100.0,"Drama, Romance", Released, Korean,201000000.0,1569323843.8,KR,Female Boss Hooker
03/15/1962 ,68.0,"Romance, Comedy, Drama", Released, Italian,74500000.0,351014753.8,IT,Crazy Desire
01/14/1978 ,47.0,, Released, Japanese,117200000.0,433823925.6,JP,Oppressive Torture
02/24/2012 ,55.0,"Comedy, Romance", Released, English,32500000.0,24159934.0,AU,Wanderlust
12/26/2021 ,65.0,"Science Fiction, Action, Adventure", Released, English,190000000.0,159197755.0,AU,The Matrix Resurrections
04/07/2004 ,55.0,"Comedy, Family", Released, English,12000000.0,31286759.0,US,Johnson Family Vacation
12/29/1977 ,68.0,"Fantasy, Family, Animation, Adventure", Released, English,1200000.0,71215869.0,AU,The Rescuers
08/11/2005 ,58.0,"Family, Comedy", Released, English,45000000.0,56070433.0,AU,Kicking & Screaming
09/09/2021 ,64.0,Horror, Released, English,92600000.0,353391998.4,AU,Martyrs Lane
02/17/2022 ,78.0,"Documentary, Animation", Released, Danish,3400000.0,440544.0,AU,Flee
09/30/2005 ,72.0,"Comedy, Romance", Released, English,385373.0,1117920.0,US,Little Manhattan
08/30/2018 ,22.0,Romance, Released, Korean,12001040.0,38139010.0,KR,My Girlfriend's Mother 2
01/31/2008 ,72.0,Western, Released, English,48000000.0,71171825.0,AU,3:10 to Yuma
01/01/2009 ,65.0,"Animation, Family, Adventure, Comedy", Released, English,150000000.0,328015029.0,AU,Bolt
02/02/2023 ,83.0,"History, Drama", Released, English,101680000.0,908144700.4,US,The Chosen: Season 3 Finale
09/20/2021 ,50.0,"Drama, Horror, Science Fiction", Released, English,3000000.0,4668109.0,AU,Demonic
11/27/1980 ,62.0,"Romance, Adventure", Released, English,4500000.0,47923795.0,AU,The Blue Lagoon
09/01/2022 ,59.0,Comedy, Released, Norwegian,135159000.0,234980052.8,AU,Everybody Hates Johan
12/13/2001 ,62.0,"Horror, Thriller", Released, English,42000000.0,68467960.0,AU,Thir13en Ghosts
11/17/2022 ,74.0,Documentary, Released, English,79500000.0,708023892.4,US,I Am Vanessa Guillen
01/05/2022 ,73.0,"Drama, Thriller", Released, English,147400000.0,507297468.2,GB,Boiling Point
05/22/2018 ,73.0,"Crime, Action, Thriller", Released, Korean,106000000.0,740963555.6,KR,Believer
07/26/2014 ,71.0,"Animation, Comedy, Family, Science Fiction, Adventure, TV Movie", Released, English,95380000.0,876342110.2,US,Phineas and Ferb: Star Wars
05/20/1994 ,78.0,"Drama, Crime", Released, English,10000000.0,17287898.0,AU,A Bronx Tale
08/09/1991 ,50.0,"Action, Adventure, Comedy, Family", Released, English,10000000.0,8667684.0,US,Bingo
06/06/2006 ,56.0,Horror, Released, English,2800000.0,48577431.0,US,The Omen
05/10/2019 ,71.0,"Animation, Action, Fantasy, Adventure", Released, Japanese,114000000.0,463270148.8,JP,Kabaneri of the Iron Fortress: The Battle of Unato
01/23/2010 ,60.0,"Animation, Fantasy", Released, Japanese,2017928.0,113478018.4,JP,Yu-Gi-Oh!: Bonds Beyond Time
09/15/2020 ,70.0,"Adventure, Family, Fantasy", Released, English,85200000.0,471856743.2,US,Wish Upon a Unicorn
09/02/1993 ,79.0,"Adventure, Science Fiction", Released, English,63000000.0,1045573035.0,AU,Jurassic Park
10/25/2013 ,77.0,"Fantasy, Horror", Released, German,46153454.6,19054.0,GB,Nosferatu
09/15/2021 ,74.0,Documentary, Released, English,79500000.0,708023892.4,AU,Schumacher
01/13/2017 ,52.0,"Horror, Thriller", Released, English,7400000.0,31187727.0,US,The Bye Bye Man
01/30/1997 ,65.0,Drama, Released, English,7303082.0,101173038.0,AU,Crash
04/08/2023 ,0.0,Action, Released, English,184600000.0,178359863.0,US,Jesse Rodriguez vs. Cristian Gonzalez
06/14/2016 ,71.0,Drama, Released, English,5000000.0,10727536.0,AU,Paterson
02/24/1995 ,80.0,"Drama, Romance", Released, English,2500000.0,5691852.0,AU,Before Sunrise
02/15/2018 ,74.0,"Action, Adventure, Science Fiction", Released, English,200000000.0,1336494320.0,AU,Black Panther
02/23/2022 ,62.0,Romance, Released, Korean,107200000.0,242891346.8,KR,Serve the People
12/01/2017 ,53.0,Horror, Released, English,95000000.0,338365977.2,US,Slumber
03/29/2018 ,0.0,Romance, Released, Korean,181600000.0,175269998.8,KR,Room Salon College Girls
12/18/1986 ,68.0,"War, Action, Comedy, Drama", Released, English,15000000.0,42724017.0,AU,Heartbreak Ridge
05/10/2002 ,59.0,Comedy, Released, English,13000000.0,28972187.0,US,The New Guy
09/24/2011 ,51.0,Horror, Released, English,4000000.0,3515997.6,US,Julia X
09/11/2012 ,61.0,"Thriller, Action, Crime", Released, English,10000000.0,159185080.2,US,6 Bullets
04/04/2013 ,69.0,"Adventure, History", Released, Norwegian,16600000.0,257720413.2,DK,Kon-Tiki
11/27/2015 ,72.0,"Animation, Action, Thriller", Released, Japanese,107400000.0,531422529.6,JP,Ajin: Demi-Human – Compel
04/04/2017 ,74.0,"Science Fiction, Animation, Action", Released, English,77000000.0,803867204.0,AU,Teen Titans: The Judas Contract
09/07/2013 ,67.0,"Drama, Comedy, Romance", Released, English,11000000.0,9814566.0,CA,What If
03/17/2016 ,69.0,Comedy, Released," Spanish, Castilian",103740000.0,608633534.0,CO,The Bribe of Heaven
05/26/2019 ,71.0,"Documentary, TV Movie", Released, English,96200000.0,406641432.4,US,Game of Thrones: The Last Watch
06/28/2012 ,63.0,"Animation, Comedy, Adventure, Family", Released, English,95000000.0,879765137.0,AU,Ice Age: Continental Drift
10/18/2014 ,57.0,"Crime, Mystery, Thriller", Released, English,173600000.0,481323479.4,US,Big Driver
08/21/2020 ,59.0,"Thriller, Horror", Released, English,95800000.0,277746658.6,US,The Unfamiliar
03/11/2012 ,59.0,"Animation, Science Fiction, Family, Action", Released, English,88000000.0,416043914.0,AU,Ben 10: Destroy All Aliens
01/13/2016 ,72.0,Drama, Released, English,2240000.0,74063742.6,US,Fathers and Daughters
08/20/1993 ,63.0,Action, Released, English,18000000.0,74189677.0,US,Hard Target
06/30/2021 ,71.0,Thriller, Released, Korean,102400000.0,502443287.6,KR,Midnight
03/08/1995 ,58.0,"Romance, Thriller, Mystery", Released, English,40000000.0,19726050.0,AU,Color of Night
11/14/2002 ,62.0,"Crime, Thriller, Action", Released, English,50000000.0,26199517.0,AU,Blood Work
11/06/2009 ,63.0,"Mystery, Science Fiction, Thriller", Released, English,10000000.0,49486874.0,US,The Fourth Kind
06/04/2020 ,59.0,Horror, Released, English,81200000.0,642941655.2,GB,The Candy Witch
12/26/2015 ,76.0,Drama, Released, English,15000000.0,67514963.0,AU,The Danish Girl
12/31/1987 ,70.0,"Drama, Comedy, Romance", Released, English,1800000.0,31623833.0,AU,Can't Buy Me Love
09/11/2020 ,59.0,"Animation, Family, Adventure, Comedy", Released, English,120100000.0,612263067.4,AU,Pets United
11/19/1990 ,65.0,"Western, Adventure", Released, English,20000000.0,59000000.0,AU,Young Guns II
